저장소,릴리즈 ID,릴리즈 태그,릴리즈 이름,릴리즈 노트,릴리즈 페이지 URL,초안 여부,프리릴리즈 여부,생성일시,발행일시,작성자 이름,작성자 프로필 URL,대상 브랜치,다운로드 수,에셋 수
daangn/stackflow,173139830,@stackflow/plugin-renderer-web@1.1.13,@stackflow/plugin-renderer-web@1.1.13,"
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-renderer-web%401.1.13,false,false,2024-09-03T05:28:32Z,2024-09-03T05:28:57Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,173139821,@stackflow/plugin-renderer-basic@1.1.13,@stackflow/plugin-renderer-basic@1.1.13,"
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-renderer-basic%401.1.13,false,false,2024-09-03T05:28:32Z,2024-09-03T05:28:52Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,173139818,@stackflow/plugin-preload@1.4.2,@stackflow/plugin-preload@1.4.2,"
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-preload%401.4.2,false,false,2024-09-03T05:28:32Z,2024-09-03T05:28:48Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,173139813,@stackflow/plugin-map-initial-activity@1.0.11,@stackflow/plugin-map-initial-activity@1.0.11,"
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-map-initial-activity%401.0.11,false,false,2024-09-03T05:28:32Z,2024-09-03T05:28:46Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,173139806,@stackflow/plugin-google-analytics-4@1.1.15,@stackflow/plugin-google-analytics-4@1.1.15,"
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-google-analytics-4%401.1.15,false,false,2024-09-03T05:28:32Z,2024-09-03T05:28:42Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,173139799,@stackflow/plugin-basic-ui@1.9.2,@stackflow/plugin-basic-ui@1.9.2,"### Patch Changes

-   @stackflow/react-ui-core@1.1.2
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-basic-ui%401.9.2,false,false,2024-09-03T05:28:32Z,2024-09-03T05:28:39Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,173139791,@stackflow/link@1.4.5,@stackflow/link@1.4.5,"
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/link%401.4.5,false,false,2024-09-03T05:28:32Z,2024-09-03T05:28:36Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,173139787,@stackflow/compat-await-push@1.1.13,@stackflow/compat-await-push@1.1.13,"
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/compat-await-push%401.1.13,false,false,2024-09-03T05:28:32Z,2024-09-03T05:28:34Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,171204000,@stackflow/plugin-history-sync@1.6.3,@stackflow/plugin-history-sync@1.6.3,"### Patch Changes

-   31dc20f: fix(plugin-history-sync): serialize state before pushState, replaceState
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-history-sync%401.6.3,false,false,2024-08-21T06:44:28Z,2024-08-21T06:44:29Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,170105114,@stackflow/react@1.3.1,@stackflow/react@1.3.1,"### Patch Changes

-   1fc97b4: fix(react): specify .mjs extension for esm exports
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/react%401.3.1,false,false,2024-08-14T06:44:05Z,2024-08-14T06:44:07Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,170099444,@stackflow/react@1.3.0,@stackflow/react@1.3.0,"### Minor Changes

-   667570b: feat(core,react): add `targetActivityId` option

### Patch Changes

-   667570b: feat(react): add `targetActivityId` param for future api
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/react%401.3.0,false,false,2024-08-14T05:38:36Z,2024-08-14T05:39:17Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,170099435,@stackflow/react-ui-core@1.1.1,@stackflow/react-ui-core@1.1.1,"
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/react-ui-core%401.1.1,false,false,2024-08-14T05:38:36Z,2024-08-14T05:39:11Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,170099440,@stackflow/plugin-stack-depth-change@1.1.5,@stackflow/plugin-stack-depth-change@1.1.5,"
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-stack-depth-change%401.1.5,false,false,2024-08-14T05:38:36Z,2024-08-14T05:39:14Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,170099430,@stackflow/plugin-renderer-web@1.1.12,@stackflow/plugin-renderer-web@1.1.12,"
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-renderer-web%401.1.12,false,false,2024-08-14T05:38:36Z,2024-08-14T05:39:08Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,170099426,@stackflow/plugin-renderer-basic@1.1.12,@stackflow/plugin-renderer-basic@1.1.12,"
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-renderer-basic%401.1.12,false,false,2024-08-14T05:38:36Z,2024-08-14T05:39:05Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,170099417,@stackflow/plugin-preload@1.4.1,@stackflow/plugin-preload@1.4.1,"
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-preload%401.4.1,false,false,2024-08-14T05:38:36Z,2024-08-14T05:38:59Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,170099415,@stackflow/plugin-map-initial-activity@1.0.10,@stackflow/plugin-map-initial-activity@1.0.10,"
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-map-initial-activity%401.0.10,false,false,2024-08-14T05:38:36Z,2024-08-14T05:38:55Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,170099422,@stackflow/plugin-history-sync@1.6.2,@stackflow/plugin-history-sync@1.6.2,"
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-history-sync%401.6.2,false,false,2024-08-14T05:38:36Z,2024-08-14T05:39:02Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,170099411,@stackflow/plugin-google-analytics-4@1.1.14,@stackflow/plugin-google-analytics-4@1.1.14,"
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-google-analytics-4%401.1.14,false,false,2024-08-14T05:38:36Z,2024-08-14T05:38:52Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,170099406,@stackflow/plugin-devtools@0.1.11,@stackflow/plugin-devtools@0.1.11,"
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-devtools%400.1.11,false,false,2024-08-14T05:38:36Z,2024-08-14T05:38:50Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,170099401,@stackflow/plugin-basic-ui@1.9.1,@stackflow/plugin-basic-ui@1.9.1,"### Patch Changes

-   @stackflow/react-ui-core@1.1.1
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-basic-ui%401.9.1,false,false,2024-08-14T05:38:36Z,2024-08-14T05:38:46Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,170099393,@stackflow/link@1.4.4,@stackflow/link@1.4.4,"
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/link%401.4.4,false,false,2024-08-14T05:38:36Z,2024-08-14T05:38:43Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,170099386,@stackflow/core@1.1.0,@stackflow/core@1.1.0,"### Minor Changes

-   667570b: feat(core,react): add `targetActivityId` option
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/core%401.1.0,false,false,2024-08-14T05:38:36Z,2024-08-14T05:38:38Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,170099391,@stackflow/compat-await-push@1.1.12,@stackflow/compat-await-push@1.1.12,"
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/compat-await-push%401.1.12,false,false,2024-08-14T05:38:36Z,2024-08-14T05:38:40Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,169235168,@stackflow/react@1.2.2,@stackflow/react@1.2.2,"### Patch Changes

-   5ac2798: [Future API] wrap loader return value with use() in useLoaderData()
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/react%401.2.2,false,false,2024-08-08T02:42:04Z,2024-08-08T02:42:12Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,169235160,@stackflow/react-ui-core@1.1.0,@stackflow/react-ui-core@1.1.0,"### Minor Changes

-   e3dbaac: Extract core react hooks as a ""@stackflow/react-ui-core"" package
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/react-ui-core%401.1.0,false,false,2024-08-08T02:42:04Z,2024-08-08T02:42:09Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,169244103,@stackflow/plugin-history-sync@1.6.1,@stackflow/plugin-history-sync@1.6.1,"### Patch Changes

-   96ff22d: fix: enable cyclic dependency and fix promise return in loader
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-history-sync%401.6.1,false,false,2024-08-08T03:53:09Z,2024-08-08T03:53:13Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,169235155,@stackflow/plugin-basic-ui@1.9.0,@stackflow/plugin-basic-ui@1.9.0,"### Minor Changes

-   e3dbaac: Extract core react hooks as a ""@stackflow/react-ui-core"" package

### Patch Changes

-   Updated dependencies [e3dbaac]
    -   @stackflow/react-ui-core@1.1.0
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-basic-ui%401.9.0,false,false,2024-08-08T02:42:04Z,2024-08-08T02:42:06Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,169244099,@stackflow/core@1.0.14,@stackflow/core@1.0.14,"### Patch Changes

-   96ff22d: fix: enable cyclic dependency and fix promise return in loader
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/core%401.0.14,false,false,2024-08-08T03:53:09Z,2024-08-08T03:53:10Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,168359701,@stackflow/plugin-preload@1.4.0,@stackflow/plugin-preload@1.4.0,"### Minor Changes

-   658510f: refactor(plugin-preload): moved a dependency from `dependencies` to `peerDependencies`
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-preload%401.4.0,false,false,2024-08-02T01:22:01Z,2024-08-02T01:22:05Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,168359697,@stackflow/plugin-basic-ui@1.8.4,@stackflow/plugin-basic-ui@1.8.4,"### Patch Changes

-   3e8df1b: fix(plugin-basic-ui): calculate app screen height correctly with safearea
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-basic-ui%401.8.4,false,false,2024-08-02T01:22:01Z,2024-08-02T01:22:03Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,168037322,@stackflow/react@1.2.1,@stackflow/react@1.2.1,"### Patch Changes

-   fc2061a: Change `stack()` to `stackflow()` in Future API
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/react%401.2.1,false,false,2024-07-31T12:47:27Z,2024-07-31T12:47:28Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,168011256,@stackflow/react@1.2.0,@stackflow/react@1.2.0,"### Minor Changes

-   7df613a: change extension esm package .mjs to .js
-   7df613a: Change package to ESM Only
-   7df613a: support esm, cjs both
-   7df613a: Future API
-   7df613a: Future API
-   7df613a: Stackflow Config and Loader API (2.0 Candidate API with `/future` namespace)
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/react%401.2.0,false,false,2024-07-31T10:06:34Z,2024-07-31T10:07:05Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,168011240,@stackflow/plugin-renderer-web@1.1.11,@stackflow/plugin-renderer-web@1.1.11,"
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-renderer-web%401.1.11,false,false,2024-07-31T10:06:34Z,2024-07-31T10:07:02Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,168011233,@stackflow/plugin-renderer-basic@1.1.11,@stackflow/plugin-renderer-basic@1.1.11,"
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-renderer-basic%401.1.11,false,false,2024-07-31T10:06:34Z,2024-07-31T10:06:59Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,168011225,@stackflow/plugin-preload@1.3.3,@stackflow/plugin-preload@1.3.3,"### Patch Changes

-   Updated dependencies [7df613a]
-   Updated dependencies [e9bb029]
-   Updated dependencies [7df613a]
    -   @stackflow/plugin-history-sync@1.6.0
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-preload%401.3.3,false,false,2024-07-31T10:06:34Z,2024-07-31T10:06:56Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,168011219,@stackflow/plugin-map-initial-activity@1.0.9,@stackflow/plugin-map-initial-activity@1.0.9,"
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-map-initial-activity%401.0.9,false,false,2024-07-31T10:06:34Z,2024-07-31T10:06:53Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,168011203,@stackflow/plugin-history-sync@1.6.0,@stackflow/plugin-history-sync@1.6.0,"### Minor Changes

-   7df613a: Future API
-   e9bb029: feat(plugin-history-sync): sort routes by computed score
-   7df613a: Stackflow Config and Loader API (2.0 Candidate API with `/future` namespace)
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-history-sync%401.6.0,false,false,2024-07-31T10:06:34Z,2024-07-31T10:06:50Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,168011199,@stackflow/plugin-google-analytics-4@1.1.13,@stackflow/plugin-google-analytics-4@1.1.13,"
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-google-analytics-4%401.1.13,false,false,2024-07-31T10:06:34Z,2024-07-31T10:06:47Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,168011188,@stackflow/plugin-basic-ui@1.8.3,@stackflow/plugin-basic-ui@1.8.3,"
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-basic-ui%401.8.3,false,false,2024-07-31T10:06:34Z,2024-07-31T10:06:44Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,168011177,@stackflow/link@1.4.3,@stackflow/link@1.4.3,"
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/link%401.4.3,false,false,2024-07-31T10:06:34Z,2024-07-31T10:06:41Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,168011166,@stackflow/config@1.1.0,@stackflow/config@1.1.0,"### Minor Changes

-   7df613a: Stackflow Config and Loader API (2.0 Candidate API with `/future` namespace)

### Patch Changes

-   7df613a: Future API
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/config%401.1.0,false,false,2024-07-31T10:06:34Z,2024-07-31T10:06:38Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,168011156,@stackflow/compat-await-push@1.1.11,@stackflow/compat-await-push@1.1.11,"
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/compat-await-push%401.1.11,false,false,2024-07-31T10:06:34Z,2024-07-31T10:06:35Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,167083853,@stackflow/react@1.1.11,@stackflow/react@1.1.11,"### Patch Changes

-   3e35026: chore: include declaration map
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/react%401.1.11,false,false,2024-07-25T08:36:39Z,2024-07-25T08:37:17Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,167083838,@stackflow/plugin-stack-depth-change@1.1.4,@stackflow/plugin-stack-depth-change@1.1.4,"### Patch Changes

-   3e35026: chore: include declaration map
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-stack-depth-change%401.1.4,false,false,2024-07-25T08:36:39Z,2024-07-25T08:37:11Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,167083828,@stackflow/plugin-renderer-web@1.1.10,@stackflow/plugin-renderer-web@1.1.10,"### Patch Changes

-   3e35026: chore: include declaration map
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-renderer-web%401.1.10,false,false,2024-07-25T08:36:39Z,2024-07-25T08:37:08Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,167083844,@stackflow/plugin-renderer-basic@1.1.10,@stackflow/plugin-renderer-basic@1.1.10,"### Patch Changes

-   3e35026: chore: include declaration map
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-renderer-basic%401.1.10,false,false,2024-07-25T08:36:39Z,2024-07-25T08:37:14Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,167083822,@stackflow/plugin-preload@1.3.2,@stackflow/plugin-preload@1.3.2,"### Patch Changes

-   3e35026: chore: include declaration map
-   Updated dependencies [3e35026]
    -   @stackflow/plugin-history-sync@1.5.4
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-preload%401.3.2,false,false,2024-07-25T08:36:39Z,2024-07-25T08:37:05Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,167083815,@stackflow/plugin-map-initial-activity@1.0.8,@stackflow/plugin-map-initial-activity@1.0.8,"### Patch Changes

-   3e35026: chore: include declaration map
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-map-initial-activity%401.0.8,false,false,2024-07-25T08:36:39Z,2024-07-25T08:37:02Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,167083803,@stackflow/plugin-history-sync@1.5.4,@stackflow/plugin-history-sync@1.5.4,"### Patch Changes

-   3e35026: chore: include declaration map
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-history-sync%401.5.4,false,false,2024-07-25T08:36:39Z,2024-07-25T08:36:59Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,167083780,@stackflow/plugin-google-analytics-4@1.1.12,@stackflow/plugin-google-analytics-4@1.1.12,"### Patch Changes

-   3e35026: chore: include declaration map
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-google-analytics-4%401.1.12,false,false,2024-07-25T08:36:39Z,2024-07-25T08:36:53Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,167083790,@stackflow/plugin-devtools@0.1.10,@stackflow/plugin-devtools@0.1.10,"### Patch Changes

-   3e35026: chore: include declaration map
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-devtools%400.1.10,false,false,2024-07-25T08:36:39Z,2024-07-25T08:36:56Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,167083766,@stackflow/plugin-basic-ui@1.8.2,@stackflow/plugin-basic-ui@1.8.2,"### Patch Changes

-   3e35026: chore: include declaration map
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-basic-ui%401.8.2,false,false,2024-07-25T08:36:39Z,2024-07-25T08:36:47Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,167083751,@stackflow/link@1.4.2,@stackflow/link@1.4.2,"### Patch Changes

-   3e35026: chore: include declaration map
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/link%401.4.2,false,false,2024-07-25T08:36:39Z,2024-07-25T08:36:44Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,167083860,@stackflow/esbuild-config@1.0.3,@stackflow/esbuild-config@1.0.3,"### Patch Changes

-   3e35026: chore: include declaration map
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/esbuild-config%401.0.3,false,false,2024-07-25T08:36:39Z,2024-07-25T08:37:20Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,167083774,@stackflow/core@1.0.13,@stackflow/core@1.0.13,"### Patch Changes

-   3e35026: chore: include declaration map
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/core%401.0.13,false,false,2024-07-25T08:36:39Z,2024-07-25T08:36:50Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,167083747,@stackflow/compat-await-push@1.1.10,@stackflow/compat-await-push@1.1.10,"### Patch Changes

-   3e35026: chore: include declaration map
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/compat-await-push%401.1.10,false,false,2024-07-25T08:36:39Z,2024-07-25T08:36:41Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,166825185,@stackflow/plugin-basic-ui@1.8.1,@stackflow/plugin-basic-ui@1.8.1,"### Patch Changes

-   bef6214: fix(plugin-basic-ui): remove `will-change` property
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-basic-ui%401.8.1,false,false,2024-07-24T03:50:36Z,2024-07-24T03:50:38Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,166612156,@stackflow/plugin-history-sync@1.5.3,@stackflow/plugin-history-sync@1.5.3,"### Patch Changes

-   7788fbc: change asterisk(`*`) priority to lowest
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-history-sync%401.5.3,false,false,2024-07-23T01:35:16Z,2024-07-23T01:35:18Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,166446233,@stackflow/react@1.1.10,@stackflow/react@1.1.10,"### Patch Changes

-   edfffda: use Biome for lint instead of ESLint and fix fixable errors
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/react%401.1.10,false,false,2024-07-22T05:03:36Z,2024-07-22T05:04:13Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,166446231,@stackflow/plugin-stack-depth-change@1.1.3,@stackflow/plugin-stack-depth-change@1.1.3,"### Patch Changes

-   edfffda: use Biome for lint instead of ESLint and fix fixable errors
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-stack-depth-change%401.1.3,false,false,2024-07-22T05:03:36Z,2024-07-22T05:04:10Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,166446229,@stackflow/plugin-renderer-web@1.1.9,@stackflow/plugin-renderer-web@1.1.9,"### Patch Changes

-   edfffda: use Biome for lint instead of ESLint and fix fixable errors
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-renderer-web%401.1.9,false,false,2024-07-22T05:03:36Z,2024-07-22T05:04:07Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,166446223,@stackflow/plugin-renderer-basic@1.1.9,@stackflow/plugin-renderer-basic@1.1.9,"### Patch Changes

-   edfffda: use Biome for lint instead of ESLint and fix fixable errors
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-renderer-basic%401.1.9,false,false,2024-07-22T05:03:35Z,2024-07-22T05:04:04Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,166446218,@stackflow/plugin-preload@1.3.1,@stackflow/plugin-preload@1.3.1,"### Patch Changes

-   edfffda: use Biome for lint instead of ESLint and fix fixable errors
-   Updated dependencies [edfffda]
    -   @stackflow/plugin-history-sync@1.5.2
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-preload%401.3.1,false,false,2024-07-22T05:03:35Z,2024-07-22T05:04:01Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,166446211,@stackflow/plugin-map-initial-activity@1.0.7,@stackflow/plugin-map-initial-activity@1.0.7,"### Patch Changes

-   edfffda: use Biome for lint instead of ESLint and fix fixable errors
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-map-initial-activity%401.0.7,false,false,2024-07-22T05:03:35Z,2024-07-22T05:03:55Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,166446214,@stackflow/plugin-history-sync@1.5.2,@stackflow/plugin-history-sync@1.5.2,"### Patch Changes

-   edfffda: use Biome for lint instead of ESLint and fix fixable errors
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-history-sync%401.5.2,false,false,2024-07-22T05:03:35Z,2024-07-22T05:03:58Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,166446204,@stackflow/plugin-google-analytics-4@1.1.11,@stackflow/plugin-google-analytics-4@1.1.11,"### Patch Changes

-   edfffda: use Biome for lint instead of ESLint and fix fixable errors
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-google-analytics-4%401.1.11,false,false,2024-07-22T05:03:35Z,2024-07-22T05:03:49Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,166446207,@stackflow/plugin-devtools@0.1.9,@stackflow/plugin-devtools@0.1.9,"### Patch Changes

-   edfffda: use Biome for lint instead of ESLint and fix fixable errors
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-devtools%400.1.9,false,false,2024-07-22T05:03:35Z,2024-07-22T05:03:52Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,166446200,@stackflow/plugin-basic-ui@1.8.0,@stackflow/plugin-basic-ui@1.8.0,"### Minor Changes

-   0f882e8: feat(plugin-basic-ui): export `useStyleEffect()`
-   0f882e8: feat(plugin-basic-ui): add `useZIndexBase()`

### Patch Changes

-   edfffda: use Biome for lint instead of ESLint and fix fixable errors
-   3872e44: style(plugin-basic-ui): move top padding to margin
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-basic-ui%401.8.0,false,false,2024-07-22T05:03:35Z,2024-07-22T05:03:46Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,166446198,@stackflow/link@1.4.1,@stackflow/link@1.4.1,"### Patch Changes

-   edfffda: use Biome for lint instead of ESLint and fix fixable errors
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/link%401.4.1,false,false,2024-07-22T05:03:35Z,2024-07-22T05:03:43Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,166446237,@stackflow/esbuild-config@1.0.2,@stackflow/esbuild-config@1.0.2,"### Patch Changes

-   edfffda: use Biome for lint instead of ESLint and fix fixable errors
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/esbuild-config%401.0.2,false,false,2024-07-22T05:03:36Z,2024-07-22T05:04:16Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,166446191,@stackflow/core@1.0.12,@stackflow/core@1.0.12,"### Patch Changes

-   edfffda: use Biome for lint instead of ESLint and fix fixable errors
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/core%401.0.12,false,false,2024-07-22T05:03:35Z,2024-07-22T05:03:37Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,166446194,@stackflow/compat-await-push@1.1.9,@stackflow/compat-await-push@1.1.9,"### Patch Changes

-   edfffda: use Biome for lint instead of ESLint and fix fixable errors
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/compat-await-push%401.1.9,false,false,2024-07-22T05:03:35Z,2024-07-22T05:03:40Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
daangn/stackflow,164574177,@stackflow/plugin-history-sync@1.5.1,@stackflow/plugin-history-sync@1.5.1,"### Patch Changes

-   7df36f1b: accept only serializable parameters when making domain event
",https://github.com/daangn/stackflow/releases/tag/%40stackflow/plugin-history-sync%401.5.1,false,false,2024-07-09T09:38:25Z,2024-07-09T09:38:29Z,github-actions[bot],https://github.com/apps/github-actions,main,0,0
